,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,latitude,longitude
367,서울특별시 마포구청,서울특별시 마포구 월드컵로3길 76,서울특별시 마포구 합정동 395-3,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5494652337194,126.908659530527
368,서울특별시 마포구청,서울특별시 마포구 성지길 49,서울특별시 마포구 합정동 370-26,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.546518949822,126.913068981364
369,서울특별시 마포구청,서울특별시 마포구 어울마당로3길 14,서울특별시 마포구 합정동 354-10,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5474729011316,126.9188858877
370,서울특별시 마포구청,서울특별시 마포구 망원로6길 3,서울특별시 마포구 망원동 415-61,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5568492027865,126.903257977337
371,서울특별시 마포구청,서울특별시 마포구 망원역 2번출구,서울특별시 마포구 망원동 377-3,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5559071956135,126.909850381621
372,서울특별시 마포구청,서울특별시 마포구 월드컵로17길 25-10,서울특별시 마포구 망원동 57-81,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5559670204935,126.908283984072
373,서울특별시 마포구청,서울특별시 마포구 잔다리로42 배영유치원,서울특별시 마포구 서교동 372-3,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5521797391987,126.919106788202
374,서울특별시 마포구청,서울특별시 마포구 동교로 29-6,서울특별시 마포구 망원동 394-122,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5527317919197,126.905753943771
375,서울특별시 마포구청,서울특별시 마포구 희우정로10길 29 앞,서울특별시 마포구 망원1동 394-86,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.553291624,126.905550758
376,서울특별시 마포구청,서울특별시 마포구 망원로 16,서울특별시 마포구 망원1동 454-1,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.555895125,126.898928563
377,서울특별시 마포구청,서울특별시 마포구 마포구청역 6번 출구,서울특별시 마포구 망원동 472-1,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5625712146504,126.903588037802
378,서울특별시 마포구청,서울특별시 마포구 망원로1길 10,서울특별시 마포구 망원동 419-7,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5567934183657,126.900034831765
379,서울특별시 마포구청,서울특별시 마포구 망원로11길 29,서울특별시 마포구 망원동 479-91,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5589601886405,126.90628502621
380,서울특별시 마포구청,서울특별시 마포구 방울내로1길 41-14,서울특별시 마포구 망원동 512,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5595888286394,126.896690562212
381,서울특별시 마포구청,서울특별시 마포구 망원로7길 31-14,서울특별시 마포구 망원동 425-33,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5586807266113,126.904446289563
382,서울특별시 마포구청,서울특별시 마포구 동교로51안길 17,서울특별시 마포구 연남동 223-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.565155440029,126.924391631416
383,서울특별시 마포구청,서울특별시 마포구 동교로51안길 17,서울특별시 마포구 연남동 223-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.565155440029,126.924391631416
384,서울특별시 마포구청,서울특별시 마포구 동교로51안길 17,서울특별시 마포구 연남동 223-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.565155440029,126.924391631416
385,서울특별시 마포구청,서울특별시 마포구 연남로1길 11,서울특별시 마포구 연남동 567-34,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.560634482911,126.922386484474
386,서울특별시 마포구청,서울특별시 마포구 연남로3길 10,서울특별시 마포구 연남동 515-12,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.561425823047,126.921879510332
387,서울특별시 마포구청,서울특별시 마포구 동교로38길 12,서울특별시 마포구 연남동 260-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5618974374814,126.924961775944
388,서울특별시 마포구청,서울특별시 마포구 연남로1길 60,서울특별시 마포구 연남동 565-5,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5594817466574,126.920025672953
389,서울특별시 마포구청,서울특별시 마포구 성미산로27길 63,서울특별시 마포구 연남동 455-3,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.566142761863,126.920322918832
390,서울특별시 마포구청,서울특별시 마포구 연남로7길 14,서울특별시 마포구 연남동 366-22,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.564076789832,126.919506409649
391,서울특별시 마포구청,서울특별시 마포구 성미산로 30-5,서울특별시 마포구 성산동 642-7,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5585083075485,126.911799900083
392,서울특별시 마포구청,서울특별시 마포구 월드컵북로 78,서울특별시 마포구 성산동 209-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5609278344248,126.916068624184
393,서울특별시 마포구청,서울특별시 마포구 성미산로1길 40,서울특별시 마포구 성산동 258-22,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5597559924949,126.90769680095
394,서울특별시 마포구청,서울특별시 마포구 월드컵로30다길 1,서울특별시 마포구 성산동 214-44,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5622668676763,126.906966395488
395,서울특별시 마포구청,서울특별시 마포구 월드컵로30나길 33,서울특별시 마포구 성산동 217-8,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5612092111405,126.908238064002
396,서울특별시 마포구청,서울특별시 마포구 성미산로15길 25-1,서울특별시 마포구 성산동 620-6,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5622615128126,126.917129129761
397,서울특별시 마포구청,서울특별시 마포구 성암로9안길 19-3,서울특별시 마포구 중동 80-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5731279383667,126.902894456538
398,서울특별시 마포구청,서울특별시 마포구 성암로9안길 8-10,서울특별시 마포구 중동 58-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5733556246281,126.903478142069
399,서울특별시 마포구청,서울특별시 마포구 모래내로 87,서울특별시 마포구 성산동 99-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5666464141435,126.912590165608
400,서울특별시 마포구청,서울특별시 마포구 모래내로5길 9,서울특별시 마포구 성산동 181-4,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5662866829942,126.909910043362
401,서울특별시 마포구청,서울특별시 마포구 홍제천(마포구청 연결로),서울특별시 마포구 성산동 350-2,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5632631623153,126.902799844451
402,서울특별시 마포구청,서울특별시 마포구 성암로 133,서울특별시 마포구 중동 58-39,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5737807719804,126.903013756291
403,서울특별시 마포구청,서울특별시 마포구 월드컵터널-무장애길 산책로,서울특별시 마포구 성산동 산53,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,,
404,서울특별시 마포구청,서울특별시 마포구 구룡길 19,서울특별시 마포구 상암동 1734,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5870827285343,126.883344921319
405,서울특별시 마포구청,서울특별시 마포구 환일1길 16,서울특별시 마포구 아현동 708-7,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5570360583125,126.961114587387
406,서울특별시 마포구청,서울특별시 마포구 월드컵북로44길 33,서울특별시 마포구 상암동 33-1,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5762764285498,126.895471584668
407,서울특별시 마포구청,서울특별시 마포구 월드컵북로42라길 19,서울특별시 마포구 상암동 2-151,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5761067085897,126.896779743088
408,서울특별시 마포구청,서울특별시 마포구 월드컵북로42가길 6,서울특별시 마포구 상암동 1533,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5751112063898,126.897819395705
409,서울특별시 마포구청,서울특별시 마포구 월드컵북로45길 15,서울특별시 마포구 상암동 28-49,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5746040724941,126.89462408493
410,서울특별시 마포구청,서울특별시 마포구 상암동 1718-1 (상암초등학교 후문),서울특별시 마포구 상암동 1718-1 (상암초등학교 후문),생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5762999750665,126.891715514077
411,서울특별시 마포구청,서울특별시 마포구 독막로 145 (아이빛어린이집),서울특별시 마포구 독막로 145 (아이빛어린이집),생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.548743114,126.930647903
412,서울특별시 마포구청,서울특별시 마포구 상암동 부엉이근린공원 상암동 1735,서울특별시 마포구 상암동 부엉이근린공원 상암동 1735,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,,
413,서울특별시 마포구청,서울특별시 마포구 상암동  부엉이근린공원 상암동 1735,서울특별시 마포구 상암동 부엉이근린공원 상암동 1735,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,,
414,서울특별시 마포구청,서울특별시 마포구 토정로 319,서울특별시 마포구 용강동 40-2,생활방범,5,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5509381060005,126.94405575818
415,서울특별시 마포구청,서울특별시 마포구 홍익로 25,서울특별시 마포구 서교동 356-1,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5544496859249,126.922187392244
416,서울특별시 마포구청,서울특별시 마포구 홍익로 18,서울특별시 마포구 서교동 345-9,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5542681732047,126.92298399526
417,서울특별시 마포구청,서울특별시 마포구 월드컵북로2길 65,서울특별시 마포구 동교동 157-1,생활방범,3,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5579737192391,126.923721608992
418,서울특별시 마포구청,서울특별시 마포구 와우산로21길 19-3,서울특별시 마포구 서교동 359,생활방범,3,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5522799114454,126.923250887024
419,서울특별시 마포구청,서울특별시 마포구 만리재옛길 68-4,서울특별시 마포구 공덕동 21-6,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5493151091741,126.958510522679
420,서울특별시 마포구청,서울특별시 마포구 만리재로10안길 7,서울특별시 마포구 공덕동 12-29,생활방범,5,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5492222044602,126.960710724004
421,서울특별시 마포구청,서울특별시 마포구 신수로 52 (신수중 정문 앞),서울특별시 마포구 신수동 371-19,생활방범,3,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5461727310926,126.93450639736
422,서울특별시 마포구청,서울특별시 마포구 월드컵로21길 47,서울특별시 마포구 망원동 57-147,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5555432585552,126.907456788885
423,서울특별시 마포구청,서울특별시 마포구 매봉산로2길 26,서울특별시 마포구 상암동 14-15,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5779713734833,126.89523592664
424,서울특별시 마포구청,서울특별시 마포구 토정로15길 18앞,서울특별시 마포구 신수동 293,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5458078607074,126.935178129542
425,서울특별시 마포구청,서울특별시 마포구 동교로 27-10,서울특별시 마포구 망원동 394-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5528777891456,126.905090600083
426,서울특별시 마포구청,서울특별시 마포구 월드컵로42길 55,서울특별시 마포구 상암동 1668,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5808267003235,126.878939394097
427,서울특별시 마포구청,서울특별시 마포구 환일길 27,서울특별시 마포구 아현동 723-12,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5558881305466,126.960826373463
428,서울특별시 마포구청,서울특별시 마포구 신촌로 32길 4,서울특별시 마포구 아현동 346-21,생활방범,2,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5569479340736,126.953147655174
429,서울특별시 마포구청,서울특별시 마포구 숭문16길 38,서울특별시 마포구 아현동 680,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5557112739951,126.948661946514
430,서울특별시 마포구청,서울특별시 마포구 대흥로30길 45,서울특별시 마포구 아현동 676,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5565640251562,126.948535012392
431,서울특별시 마포구청,서울특별시 마포구 만리재옛길 41,서울특별시 마포구 공덕동 120-38,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5476625865936,126.956378433767
432,서울특별시 마포구청,서울특별시 마포구 백범로 37길,서울특별시 마포구 신공덕동 38-2,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5450559139133,126.957464318371
433,서울특별시 마포구청,서울특별시 마포구 마포대로11길 118,서울특별시 마포구 염리동 128-7,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5490412140121,126.947929572363
434,서울특별시 마포구청,서울특별시 마포구 대흥로24길 12,서울특별시 마포구 염리동 14-178,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5543101599665,126.946656923088
435,서울특별시 마포구청,서울특별시 마포구 새창로6길 24,서울특별시 마포구 도화동 1-110,생활방범,2,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.541019313545,126.952523400909
436,서울특별시 마포구청,서울특별시 마포구 대흥로8길 27,서울특별시 마포구 대흥동 764-4,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5439704861119,126.940181329799
437,서울특별시 마포구청,서울특별시 마포구 고산16길 15,서울특별시 마포구 대흥동 18-47,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5538087273305,126.944829030514
438,서울특별시 마포구청,서울특별시 마포구 고산길 70,서울특별시 마포구 노고산동 12-34,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5545013831763,126.940848772436
439,서울특별시 마포구청,서울특별시 마포구 신촌로22길9,서울특별시 마포구 노고산동 19-40,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5555764293495,126.940400441022
440,서울특별시 마포구청,서울특별시 마포구 와우산로24길38,서울특별시 마포구 창전동 6-100,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5520224444584,126.926708406361
441,서울특별시 마포구청,서울특별시 마포구 토정로16길 48,서울특별시 마포구 현석동 156,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,,
442,서울특별시 마포구청,서울특별시 마포구 양화로18길 9,서울특별시 마포구 동교동 166-11,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5568008778555,126.924722056913
443,서울특별시 마포구청,서울특별시 마포구 와우산로27길74,서울특별시 마포구 서교동 347-19,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5556371676992,126.924816623398
444,서울특별시 마포구청,서울특별시 마포구 와우산로21길 38,서울특별시 마포구 서교동 358-58,생활방범,1,200,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5525201820193,126.921805198345
445,서울특별시 마포구청,서울특별시 마포구 동교로19길 20,서울특별시 마포구 서교동 448-37,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5562029027419,126.917792114354
446,서울특별시 마포구청,서울특별시 마포구 연남로3길 81,서울특별시 마포구 연남동 564-25,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.559316037,126.918747138
447,서울특별시 마포구청,서울특별시 마포구 월드컵로5길48,서울특별시 마포구 합정동 430-15,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.551547671,126.909627912
448,서울특별시 마포구청,서울특별시 마포구 월드컵로23길12,서울특별시 마포구 망원동 485-5,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,,
449,서울특별시 마포구청,서울특별시 마포구 망원로6길 19,서울특별시 마포구 망원동 415-53,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,,
450,서울특별시 마포구청,서울특별시 마포구 월드컵로29길 61,서울특별시 마포구 망원동 426-2,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.558877130528,126.903012509526
451,서울특별시 마포구청,서울특별시 마포구 월드컵로31길78,서울특별시 마포구 망원동 466-9,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5603086587617,126.900776610497
452,서울특별시 마포구청,서울특별시 마포구 동교로17길 88,서울특별시 마포구 성산동 637-2,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5585877615315,126.914235943485
453,서울특별시 마포구청,서울특별시 마포구 성미산로5길17,서울특별시 마포구 성산동 250-3,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5593010916944,126.910388299011
454,서울특별시 마포구청,서울특별시 마포구 월드컵로28길29,서울특별시 마포구 성산동 257-10,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.560387986,126.908129663
455,서울특별시 마포구청,서울특별시 마포구 연남로11길 52,서울특별시 마포구 성산동 3-24,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5653227391632,126.916052586711
456,서울특별시 마포구청,서울특별시 마포구 성암로3길 34,서울특별시 마포구 중동 254,생활방범,1,130,360도전방면,30,2017-09,02-3153-8433,99.999999,999.999999,2017-04-25,37.5681279299969,126.910886413056
457,서울특별시 마포구청,서울특별시 마포구 마포대로14다길 16,서울특별시 마포구 공덕동 79-5,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5477498127571,126.956906960329
458,서울특별시 마포구청,서울특별시 마포구 마포대로6길 28,서울특별시 마포구 공덕동 256-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5451215457922,126.953888534641
459,서울특별시 마포구청,서울특별시 마포구 마포대로12길 37,서울특별시 마포구 공덕동 242-46,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5471377326832,126.954767884043
460,서울특별시 마포구청,서울특별시 마포구 신수로 100,서울특별시 마포구 신수동 91-396,생활방범,1,200,360도전방면,30,2017-06,02-3153-8433,99.999999,999.999999,2017-04-25,37.5500489372384,126.936061744189
461,서울특별시 마포구청,서울특별시 마포구 독막로28길 53,서울특별시 마포구 신수동 426-4,생활방범,1,200,360도전방면,30,2017-06,02-3153-8433,99.999999,999.999999,2017-04-25,37.5448630115754,126.93717294398
462,서울특별시 마포구청,서울특별시 마포구 대흥로41,서울특별시 마포구 신수동 62-18,생활방범,2,200,360도전방면,30,2017-06,02-3153-8433,99.999999,999.999999,2017-04-25,37.5445269386885,126.938655693133
463,서울특별시 마포구청,서울특별시 마포구 만리재로20길 28,서울특별시 마포구 공덕동 6-38,생활방범,2,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5503953160564,126.962997697751
464,서울특별시 마포구청,서울특별시 마포구 임정로19길 15,서울특별시 마포구 신공덕동 2-232,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.54464141,126.956992729
465,서울특별시 마포구청,서울특별시 마포구 굴레방로3길 7,서울특별시 마포구 아현동 275-5,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5478603395099,126.953200049782
466,서울특별시 마포구청,서울특별시 마포구 마포대로7길 11,서울특별시 마포구 공덕동 384-19,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5468433509171,126.952027658868
467,서울특별시 마포구청,서울특별시 마포구 새창로6다길 19,서울특별시 마포구 도화동 2-161,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5405778233922,126.953473013241
468,서울특별시 마포구청,서울특별시 마포구 도화2안길 51,서울특별시 마포구 도화동 236-33,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5377066031538,126.948859207875
469,서울특별시 마포구청,서울특별시 마포구 숭문16길 23,서울특별시 마포구 염리동 9-88,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5558846685755,126.947836199504
470,서울특별시 마포구청,서울특별시 마포구 독막로42길 9,서울특별시 마포구 염리동 173-14,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5431349046504,126.946014343512
471,서울특별시 마포구청,서울특별시 마포구 고산12길 33,서울특별시 마포구 대흥동 18-153,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5534614870379,126.943378328438
472,서울특별시 마포구청,서울특별시 마포구 고산2길 55,서울특별시 마포구 노고산동 12-176,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5538675732073,126.940502135008
473,서울특별시 마포구청,서울특별시 마포구 광성로 34-14,서울특별시 마포구 신수동 89-62,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5492000634075,126.936953290109
474,서울특별시 마포구청,서울특별시 마포구 와우산로3길 19,서울특별시 마포구 상수동 337-1,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5459206844828,126.921884109834
475,서울특별시 마포구청,서울특별시 마포구 상수동 와우공원,서울특별시 마포구 상수동 72-7,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.549031377475,126.925286895326
476,서울특별시 마포구청,서울특별시 마포구 연희로1길 15,서울특별시 마포구 동교동 147-28,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5596611631241,126.925638641024
477,서울특별시 마포구청,서울특별시 마포구 월드컵북로1길 18,서울특별시 마포구 서교동 351-9,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5551072822761,126.920189902847
478,서울특별시 마포구청,서울특별시 마포구 월드컵로14길 29,서울특별시 마포구 서교동 473-20,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5563105003822,126.912098801177
479,서울특별시 마포구청,서울특별시 마포구 와우산로29가길 29,서울특별시 마포구 서교동 337-20,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5539828086602,126.927814069204
480,서울특별시 마포구청,서울특별시 마포구 와우산로23길 35,서울특별시 마포구 서교동 345-27,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5543960978664,126.923455197261
481,서울특별시 마포구청,서울특별시 마포구 포은로 88,서울특별시 마포구 망원동 400-18,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5548803155388,126.905392752291
482,서울특별시 마포구청,서울특별시 마포구 망원로7길 17,서울특별시 마포구 망원동 424-32,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5582490756513,126.90531945033
483,서울특별시 마포구청,서울특별시 마포구 월드컵로25길 35,서울특별시 마포구 망원동 483-16,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5579692833937,126.905708647936
484,서울특별시 마포구청,서울특별시 마포구 월드컵로29길 32,서울특별시 마포구 망원동 475-7,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5596931752757,126.904381494961
485,서울특별시 마포구청,서울특별시 마포구 월드컵로31길 23,서울특별시 마포구 망원동 473-35,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5612850067612,126.903535351629
486,서울특별시 마포구청,서울특별시 마포구 동교로23길 107,서울특별시 마포구 성산동 228-6,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.559927341616,126.917272292683
487,서울특별시 마포구청,서울특별시 마포구 새터산6길 2,서울특별시 마포구 성산동 200-297,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5654044869518,126.907273690166
488,서울특별시 마포구청,서울특별시 마포구 성암로5길 29,서울특별시 마포구 중동 220,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5688784295696,126.91014680681
489,서울특별시 마포구청,서울특별시 마포구 새터산16길 14,서울특별시 마포구 성산동 200-71,생활방범,1,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5674466658445,126.908183214457
490,서울특별시 마포구청,서울특별시 마포구 월드컵북로44길 49,서울특별시 마포구 상암동 35-1,생활방범,2,130,360도전방면,30,2017-03,02-3153-8433,99.999999,999.999999,2017-04-25,37.5767893982568,126.894739587276
